Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country,Cost Category,Budget Range,Primary Cuisine,Cuisine List,Normalized Rating,Normalized Votes,Popularity Score
300934,bikaner sweet house,1,New Delhi,"F-14/17, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1907064,28.7059577,mithai,200,Indian Rupees(Rs.),False,False,False,No,1,3.2,Orange,Average,16,India,low,1,mithai,['mithai'],3.2,0.0014633254069873788,0.44843899762209616
3223,domino's pizza,1,New Delhi,"F-14/12 A, Upper Ground Floor, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1899876,28.7058889,"pizza, fast food",700,Indian Rupees(Rs.),False,False,False,No,2,2.8,Orange,Average,94,India,medium,3,pizza,"['pizza', 'fast food']",2.8,0.00859703676605085,0.3945791110298152
307554,giani,1,New Delhi,"F-14/17, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1905267,28.7057614,"ice cream, desserts",400,Indian Rupees(Rs.),False,True,False,No,1,2.9,Orange,Average,39,India,medium,2,ice cream,"['ice cream', 'desserts']",2.9,0.003566855679531736,0.4070700567038595
967,grand plaza,1,New Delhi,"B-1, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1900774,28.7051811,"north indian, chinese, fast food",800,Indian Rupees(Rs.),False,True,False,No,2,3.3,Orange,Average,255,India,high,4,north indian,"['north indian', 'chinese', 'fast food']",3.3,0.02332174867386135,0.4689965246021583
6196,great wall,1,New Delhi,"F-14/55, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1914251,28.7084444,"north indian, mughlai, chinese",1200,Indian Rupees(Rs.),False,False,False,No,3,2.7,Orange,Average,47,India,high,4,north indian,"['north indian', 'mughlai', 'chinese']",2.7,0.004298518383025425,0.3792895555149076
18381220,healthy food station,1,New Delhi,"Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1916048,28.7082825,"salad, healthy food, burger, italian, continental, chinese, north indian, beverages",400,Indian Rupees(Rs.),False,True,False,No,1,3.1,Orange,Average,25,India,medium,2,salad,"['salad', 'healthy food', 'burger', 'italian', 'continental', 'chinese', 'north indian', 'beverages']",3.1,0.0022864459484177794,0.43468593378452536
2491,hostess tasty bites,1,New Delhi,"F Block, Near Mother Dairy Booth, Ramlila Ground, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.190546,28.7065192,chinese,500,Indian Rupees(Rs.),False,False,False,No,2,3.1,Orange,Average,16,India,medium,3,chinese,['chinese'],3.1,0.0014633254069873788,0.4344389976220962
1041,hot pot,1,New Delhi,"F Block, Near Mother Diary, Opposite Ramlila Ground, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1907078,28.7068586,chinese,500,Indian Rupees(Rs.),False,False,False,No,2,3.1,Orange,Average,105,India,medium,3,chinese,['chinese'],3.1,0.009603072983354673,0.4368809218950064
982,kabab factory,1,New Delhi,"F-14/55, Ground Floor, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1914273,28.7086256,"north indian, mughlai, chinese",700,Indian Rupees(Rs.),False,False,False,No,2,3.0,Orange,Average,12,India,medium,3,north indian,"['north indian', 'mughlai', 'chinese']",3.0,0.001097494055240534,0.4203292482165721
18352186,keventers,1,New Delhi,"14/16, Main Market, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.190347,28.7060128,beverages,400,Indian Rupees(Rs.),False,False,False,No,1,3.1,Orange,Average,17,India,medium,2,beverages,['beverages'],3.1,0.00155478324492409,0.4344664349734772
9380,krishna sweet house,1,New Delhi,"H-4/7, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1904379,28.7058031,"mithai, south indian",200,Indian Rupees(Rs.),False,False,False,No,1,3.3,Orange,Average,32,India,low,1,mithai,"['mithai', 'south indian']",3.3,0.0029266508139747576,0.4628779952441923
1303,mitraz,1,New Delhi,"F-14/7, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1898978,28.7064175,"north indian, chinese",850,Indian Rupees(Rs.),True,True,False,No,2,3.4,Orange,Average,101,India,high,4,north indian,"['north indian', 'chinese']",3.4,0.009237241631607829,0.4787711724894823
18168462,nut khut chaats & snacks,1,New Delhi,"14/1-F, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1905958,28.7066366,"fast food, street food",300,Indian Rupees(Rs.),False,False,False,No,1,3.2,Orange,Average,8,India,medium,2,fast food,"['fast food', 'street food']",3.2,0.0007316627034936894,0.44821949881104806
311734,subway,1,New Delhi,"F-14/14, Main Market, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.190347,28.7061024,"american, fast food, salad, healthy food",500,Indian Rupees(Rs.),False,True,False,No,2,3.4,Orange,Average,68,India,medium,3,american,"['american', 'fast food', 'salad', 'healthy food']",3.4,0.00621913297969636,0.4778657398939089
2291,the host,1,New Delhi,"F Block, Behind Mother Dairy, Opposite MCD School Gate, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.19147,28.7074189,chinese,450,Indian Rupees(Rs.),False,False,False,No,1,2.7,Orange,Average,20,India,medium,3,chinese,['chinese'],2.7,0.0018291567587342234,0.37854874702762026
9427,chacha di hatti,1,New Delhi,"F Block, Near Mother Dairy, Ramlila Ground, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1902762,28.7059747,street food,100,Indian Rupees(Rs.),False,False,False,No,1,3.7,Yellow,Good,78,India,low,1,street food,['street food'],3.7,0.007133711359063472,0.520140113407719
5874,cocoberry,1,New Delhi,"H-4/2, Main Market, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1899876,28.7050829,desserts,300,Indian Rupees(Rs.),False,False,False,No,1,3.5,Yellow,Good,62,India,medium,2,desserts,['desserts'],3.5,0.005670385952076093,0.49170111578562276
3375,eating corner,1,New Delhi,"F-14/19, Central Market, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1908861,28.7057958,"north indian, fast food, street food",300,Indian Rupees(Rs.),False,False,False,No,1,3.7,Yellow,Good,142,India,medium,2,north indian,"['north indian', 'fast food', 'street food']",3.7,0.012987012987012988,0.5218961038961039
312353,el posto,1,New Delhi,"F-14/20, Shop 1, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1908861,28.7057958,bakery,300,Indian Rupees(Rs.),False,False,False,No,1,3.5,Yellow,Good,41,India,medium,2,bakery,['bakery'],3.5,0.0037497713554051583,0.4911249314066215
180,mcdonald's,1,New Delhi,"F-14 & 15, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1901224,28.7059465,"fast food, burger",500,Indian Rupees(Rs.),False,True,False,No,2,3.6,Yellow,Good,122,India,medium,3,fast food,"['fast food', 'burger']",3.6,0.011157856228278763,0.5073473568684836
18057822,pizza station,1,New Delhi,"Opposite Main Gate Shalimar Park, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1908398,28.7072177,pizza,300,Indian Rupees(Rs.),False,False,False,No,1,3.5,Yellow,Good,20,India,medium,2,pizza,['pizza'],3.5,0.0018291567587342234,0.4905487470276202
6607,puri bakers,1,New Delhi,"F-14/17, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1906614,28.7059982,"bakery, fast food",300,Indian Rupees(Rs.),False,False,False,No,1,3.7,Yellow,Good,128,India,medium,2,bakery,"['bakery', 'fast food']",3.7,0.01170660325589903,0.5215119809767698
18247031,jail - behind the bar,1,New Delhi,"B-8, Model Town 2, New Delhi",model town 2,"model town 2, new delhi",77.1900774,28.705002,"north indian, chinese, continental, italian",1600,Indian Rupees(Rs.),True,True,False,No,3,4.1,Green,Very Good,155,India,high,4,north indian,"['north indian', 'chinese', 'continental', 'italian']",4.1,0.014175964880190232,0.578252789464057
18264447,curry shurry,1,New Delhi,"G-4, Main Market, Opposite ICICI Bank, Model Town 3, New Delhi",model town 3,"model town 3, new delhi",77.1843721,28.7070075,"north indian, mughlai",600,Indian Rupees(Rs.),False,True,False,No,2,3.3,Orange,Average,28,India,medium,3,north indian,"['north indian', 'mughlai']",3.3,0.002560819462227913,0.46276824583866827
300911,frontier,1,New Delhi,"D-2/15, Shopping Zone, Model Town 3, New Delhi",model town 3,"model town 3, new delhi",77.1854054,28.7094795,bakery,200,Indian Rupees(Rs.),False,False,False,No,1,3.2,Orange,Average,15,India,low,1,bakery,['bakery'],3.2,0.0013718675690506676,0.44841156027071516
4090,hari om bhojnalaya,1,New Delhi,"C-1, Opposite HDFC Bank, Model Town 3, New Delhi",model town 3,"model town 3, new delhi",77.1847764,28.7084342,north indian,400,Indian Rupees(Rs.),False,False,False,No,1,3.2,Orange,Average,21,India,medium,2,north indian,['north indian'],3.2,0.0019206145966709346,0.4485761843790012
5729,nirmal's,1,New Delhi,"Opposite NIIT, D Park, Model Town 3, New Delhi",model town 3,"model town 3, new delhi",77.1853155,28.7092918,chinese,400,Indian Rupees(Rs.),False,False,False,No,1,2.7,Orange,Average,9,India,medium,2,chinese,['chinese'],2.7,0.0008231205414304006,0.3782469361624291
309704,sardar a pure meat shop,1,New Delhi,"G-8, Shop 6, Near Punjab National Bank, Model Town 3, New Delhi",model town 3,"model town 3, new delhi",77.1845518,28.7077411,"raw meats, fast food, north indian",150,Indian Rupees(Rs.),False,False,False,No,1,2.8,Orange,Average,13,India,low,1,raw meats,"['raw meats', 'fast food', 'north indian']",2.8,0.0011889518931772452,0.3923566855679531
964,the dragon hucks,1,New Delhi,"D-2/12, Main Market, Model Town 3, New Delhi",model town 3,"model town 3, new delhi",77.1853155,28.7092918,chinese,800,Indian Rupees(Rs.),True,False,False,No,2,3.3,Orange,Average,97,India,high,4,chinese,['chinese'],3.3,0.008871410279860985,0.4646614230839582
307333,green chick chop,1,New Delhi,"G-4, Main Market, Model Town 3, New Delhi",model town 3,"model town 3, new delhi",77.1843721,28.7070075,"raw meats, north indian, fast food",350,Indian Rupees(Rs.),False,False,False,No,1,3.5,Yellow,Good,38,India,medium,2,raw meats,"['raw meats', 'north indian', 'fast food']",3.5,0.003475397841595025,0.49104261935247845
5765,new arjun bombay pav bhaji,1,New Delhi,"D-2, Model Town 3, New Delhi",model town 3,"model town 3, new delhi",77.1849561,28.7084514,street food,250,Indian Rupees(Rs.),False,False,False,No,1,3.8,Yellow,Good,234,India,low,1,street food,['street food'],3.8,0.021401134077190416,0.538420340223157
18037821,sweeter delight,1,New Delhi,"G-3/67, Model Town 3, New Delhi",model town 3,"model town 3, new delhi",77.1853604,28.7093409,bakery,300,Indian Rupees(Rs.),False,False,False,No,1,0.0,White,Not rated,3,India,medium,2,bakery,['bakery'],0.0,0.0002743735138101335,8.231205414304005e-05
18400738,madaari,1,New Delhi,"G-1, Near Azadpur Metro Station, Model Town 3, New Delhi",model town 3,"model town 3, new delhi",77.18417834,28.70696168,"north indian, chinese, continental, italian",1200,Indian Rupees(Rs.),True,False,False,No,3,4.3,Green,Very Good,113,India,high,4,north indian,"['north indian', 'chinese', 'continental', 'italian']",4.3,0.010334735686848362,0.6051004207060545
307730,amritsari express,1,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1467199,28.656862,north indian,400,Indian Rupees(Rs.),False,False,False,No,1,3.4,Orange,Average,33,India,medium,2,north indian,['north indian'],3.4,0.0030181086519114686,0.47690543259557344
305251,barista,1,New Delhi,"Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1467244,28.657132,cafe,650,Indian Rupees(Rs.),False,False,False,No,2,3.1,Orange,Average,18,India,medium,3,cafe,['cafe'],3.1,0.0016462410828608012,0.43449387232485825
312087,baskin robbins,1,New Delhi,"Ground Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1466016,28.6569524,ice cream,300,Indian Rupees(Rs.),False,False,False,No,1,3.1,Orange,Average,6,India,medium,2,ice cream,['ice cream'],3.1,0.000548747027620267,0.4341646241082861
18070503,bikano's chat cafe,1,New Delhi,"Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1467395,28.6568605,"street food, south indian, chinese",500,Indian Rupees(Rs.),False,False,False,No,2,2.7,Orange,Average,31,India,medium,3,street food,"['street food', 'south indian', 'chinese']",2.7,0.0028351929760380467,0.3788505578928114
18454460,burger singh,1,New Delhi,"Kitchen 6B, DEL 15 Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1471307,28.6571714,"burger, fast food",500,Indian Rupees(Rs.),False,True,False,No,2,3.3,Orange,Average,19,India,medium,3,burger,"['burger', 'fast food']",3.3,0.0017376989207975124,0.46252130967623917
18419902,cafe grub,1,New Delhi,"Ground Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1466243,28.6567691,"chinese, fast food",300,Indian Rupees(Rs.),False,False,False,No,1,3.2,Orange,Average,13,India,medium,2,chinese,"['chinese', 'fast food']",3.2,0.0011889518931772452,0.4483566855679531
307356,chicago pizza,1,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1467447,28.6568454,pizza,800,Indian Rupees(Rs.),False,False,False,No,2,2.9,Orange,Average,48,India,high,4,pizza,['pizza'],2.9,0.004389976220962136,0.4073169928662886
8580,cocoberry,1,New Delhi,"67, 2nd Floor, Food Court, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.146731,28.656802,desserts,300,Indian Rupees(Rs.),False,False,False,No,1,3.1,Orange,Average,25,India,medium,2,desserts,['desserts'],3.1,0.0022864459484177794,0.43468593378452536
18324914,dosa plaza,1,New Delhi,"Food Court, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1467418,28.6568816,south indian,400,Indian Rupees(Rs.),False,False,False,No,1,3.2,Orange,Average,13,India,medium,2,south indian,['south indian'],3.2,0.0011889518931772452,0.4483566855679531
300473,karim's,1,New Delhi,"67, Food Court, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1468835,28.6567624,"north indian, mughlai",700,Indian Rupees(Rs.),False,False,False,No,2,3.3,Orange,Average,79,India,medium,3,north indian,"['north indian', 'mughlai']",3.3,0.007225169197000183,0.4641675507591
306250,kebab xpress,1,New Delhi,"2nd Floor, Del15 Food Court, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1467374,28.6568545,"north indian, mughlai",600,Indian Rupees(Rs.),False,False,False,No,2,3.2,Orange,Average,32,India,medium,3,north indian,"['north indian', 'mughlai']",3.2,0.0029266508139747576,0.44887799524419236
18356784,keventers,1,New Delhi,"Food Court, Moments Mall, Patel Road, Near Kirti Nagar Metro Station, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1467208,28.6568576,beverages,400,Indian Rupees(Rs.),False,False,False,No,1,3.3,Orange,Average,11,India,medium,2,beverages,['beverages'],3.3,0.001006036217303823,0.46230181086519107
8373,kfc,1,New Delhi,"12 & 13, 2nd Floor, Food Court, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1467938,28.6571438,"american, fast food",500,Indian Rupees(Rs.),False,True,False,No,2,2.6,Orange,Average,87,India,medium,3,american,"['american', 'fast food']",2.6,0.007956831900493873,0.36638704957014817
308101,paranthas 21,1,New Delhi,"Food Court, Second Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1468714,28.6568519,"north indian, street food",350,Indian Rupees(Rs.),False,False,False,No,1,3.3,Orange,Average,28,India,medium,2,north indian,"['north indian', 'street food']",3.3,0.002560819462227913,0.46276824583866827
8840,subway,1,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.146751,28.6570013,"american, fast food, salad, healthy food",500,Indian Rupees(Rs.),False,True,False,No,2,2.6,Orange,Average,69,India,medium,3,american,"['american', 'fast food', 'salad', 'healthy food']",2.6,0.006310590817633071,0.3658931772452899
18228870,wow! momo,1,New Delhi,"Shop 167, Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1469278,28.6571824,"tibetan, chinese",350,Indian Rupees(Rs.),False,False,False,No,1,3.2,Orange,Average,41,India,medium,2,tibetan,"['tibetan', 'chinese']",3.2,0.0037497713554051583,0.4491249314066215
7066,berco's,1,New Delhi,"Food Court, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1467263,28.6568579,"chinese, thai",1100,Indian Rupees(Rs.),False,True,False,No,3,3.5,Yellow,Good,120,India,high,4,chinese,"['chinese', 'thai']",3.5,0.010974940552405341,0.4932924821657215
305479,dunkin' donuts,1,New Delhi,"14, Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.146741,28.6568576,"burger, desserts, fast food",600,Indian Rupees(Rs.),False,False,False,No,2,3.5,Yellow,Good,107,India,medium,3,burger,"['burger', 'desserts', 'fast food']",3.5,0.009785988659228096,0.49293579659776837
8845,giani's,1,New Delhi,"2nd Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.146642,28.6568212,"ice cream, desserts",400,Indian Rupees(Rs.),False,False,False,No,1,3.5,Yellow,Good,33,India,medium,2,ice cream,"['ice cream', 'desserts']",3.5,0.0030181086519114686,0.4909054325955734
7509,the beer cafe,1,New Delhi,"218 & 219, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1466576,28.6570681,"finger food, north indian",1200,Indian Rupees(Rs.),True,False,False,No,3,3.8,Yellow,Good,371,India,high,4,finger food,"['finger food', 'north indian']",3.8,0.03393085787451985,0.5421792573623558
302715,basil tree,1,New Delhi,"223, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1469965,28.656931,"north indian, italian, chinese",1000,Indian Rupees(Rs.),True,True,False,No,3,2.4,Red,Poor,96,India,high,4,north indian,"['north indian', 'italian', 'chinese']",2.4,0.008779952441924272,0.33863398573257725
18241509,chaayos,1,New Delhi,"Ground Floor, Moments Mall, Patel Road, Next to Kirti Nagar Metro Station, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.146758,28.6569808,"cafe, tea",400,Indian Rupees(Rs.),False,False,False,No,1,4.1,Green,Very Good,60,India,medium,2,cafe,"['cafe', 'tea']",4.1,0.0054874702762026705,0.5756462410828608
18277003,qd's restaurant,1,New Delhi,"Food Court, 2nd Floor, Moments Mall, Kirti Nagar, New Delhi","moments mall, kirti nagar","moments mall, kirti nagar, new delhi",77.1468497,28.6571509,"chinese, north indian, fast food, italian",800,Indian Rupees(Rs.),False,True,False,No,2,4.1,Green,Very Good,137,India,high,4,chinese,"['chinese', 'north indian', 'fast food', 'italian']",4.1,0.012529723797329431,0.5777589171391988
7547,ada e handi restaurant,1,New Delhi,"141, South Moti Bagh Market, Moti Bagh, New Delhi",moti bagh,"moti bagh, new delhi",77.1701749,28.5796973,"mughlai, north indian, chinese",700,Indian Rupees(Rs.),False,True,False,No,2,2.6,Orange,Average,34,India,medium,3,mughlai,"['mughlai', 'north indian', 'chinese']",2.6,0.00310956648984818,0.36493286994695445
301236,darjeeling momos,1,New Delhi,"155, Near Sadhu Vaswani School, South Moti Bagh, Moti Bagh, New Delhi",moti bagh,"moti bagh, new delhi",77.1706691,28.5799686,"chinese, fast food",250,Indian Rupees(Rs.),False,False,False,No,1,2.9,Orange,Average,22,India,low,1,chinese,"['chinese', 'fast food']",2.9,0.002012072434607646,0.4066036217303823
18082630,ingredients,1,New Delhi,"Shop 4, Moti Bagh, New Delhi",moti bagh,"moti bagh, new delhi",77.18306556,28.57900639,north indian,750,Indian Rupees(Rs.),True,True,False,No,2,3.3,Orange,Average,27,India,high,4,north indian,['north indian'],3.3,0.002469361624291202,0.46274080848728727
7548,al quresh,1,New Delhi,"160, South Moti Bagh Market, Moti Bagh, New Delhi",moti bagh,"moti bagh, new delhi",77.1702647,28.5799748,"north indian, mughlai",600,Indian Rupees(Rs.),False,False,False,No,2,3.6,Yellow,Good,62,India,medium,3,north indian,"['north indian', 'mughlai']",3.6,0.005670385952076093,0.5057011157856228
310419,angels in my kitchen,1,New Delhi,"Shop 139, South Moti Bagh Market, Opposite Anand Niketan, Moti Bagh, New Delhi",moti bagh,"moti bagh, new delhi",77.1701299,28.5795586,"bakery, desserts, fast food",350,Indian Rupees(Rs.),False,True,False,No,1,3.5,Yellow,Good,57,India,medium,2,bakery,"['bakery', 'desserts', 'fast food']",3.5,0.005213096762392537,0.4915639290287177
4634,aapki rasoi,1,New Delhi,"5, DLF, Industrial Area, Near Metro Station, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1420513,28.6575224,north indian,300,Indian Rupees(Rs.),False,False,False,No,1,3.1,Orange,Average,15,India,medium,2,north indian,['north indian'],3.1,0.0013718675690506676,0.4344115602707152
18228874,bats on delivery,1,New Delhi,"DLF Industrial Area, Near Moti Nagar Metro Station, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1408316,28.6595295,"north indian, fast food",700,Indian Rupees(Rs.),False,False,False,No,2,3.1,Orange,Average,17,India,medium,3,north indian,"['north indian', 'fast food']",3.1,0.00155478324492409,0.4344664349734772
18433904,bimbo cakes,1,New Delhi,"Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",0.0,0.0,bakery,400,Indian Rupees(Rs.),False,False,False,No,1,3.2,Orange,Average,10,India,medium,2,bakery,['bakery'],3.2,0.0009145783793671117,0.4482743735138101
312145,burger bros,1,New Delhi,"Shop 1/20, Sabji Market, Near Metro Station, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.142103,28.6581968,"fast food, burger",300,Indian Rupees(Rs.),False,False,False,No,1,3.1,Orange,Average,21,India,medium,2,fast food,"['fast food', 'burger']",3.1,0.0019206145966709346,0.43457618437900125
304585,chinese food corner,1,New Delhi,"5/29, Opposite Community Centre, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1397456,28.6590321,"chinese, north indian",500,Indian Rupees(Rs.),False,False,False,No,2,2.5,Orange,Average,20,India,medium,3,chinese,"['chinese', 'north indian']",2.5,0.0018291567587342234,0.35054874702762023
312916,cl snacks,1,New Delhi,"A-12/15, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1399797,28.6567779,street food,150,Indian Rupees(Rs.),False,False,False,No,1,3.1,Orange,Average,7,India,low,1,street food,['street food'],3.1,0.0006402048655569782,0.4341920614596671
313006,kapoor's sanjha chulha,1,New Delhi,"16/9, Near Sudershan Park Pul, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1401443,28.6578471,"north indian, mughlai",500,Indian Rupees(Rs.),False,False,False,No,2,3.0,Orange,Average,5,India,medium,3,north indian,"['north indian', 'mughlai']",3.0,0.00045728918968355586,0.420137186756905
305861,king's,1,New Delhi,"4 DLF, Industrial Area, Near Moti Nagar Metro Station, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.14251,28.6576259,ice cream,150,Indian Rupees(Rs.),False,False,False,No,1,3.2,Orange,Average,7,India,low,1,ice cream,['ice cream'],3.2,0.0006402048655569782,0.44819206145966706
9026,kumar hotel,1,New Delhi,"Opposite Fun Cinema, Near Metro Station, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1395053,28.6567194,"north indian, mughlai",700,Indian Rupees(Rs.),False,False,False,No,2,3.4,Orange,Average,57,India,medium,3,north indian,"['north indian', 'mughlai']",3.4,0.005213096762392537,0.47756392902871775
309178,kumar pastry shop,1,New Delhi,"6/33, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1414135,28.658983,"bakery, fast food",300,Indian Rupees(Rs.),False,False,False,No,1,3.2,Orange,Average,31,India,medium,2,bakery,"['bakery', 'fast food']",3.2,0.0028351929760380467,0.44885055789281136
18249097,midnight adda,1,New Delhi,"East Punjabi Bagh, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.139708,28.6594663,north indian,600,Indian Rupees(Rs.),False,False,False,No,2,3.0,Orange,Average,6,India,medium,3,north indian,['north indian'],3.0,0.000548747027620267,0.42016462410828603
308880,mughlaai daawat,1,New Delhi,"H 2, Bali Nagar, Ramesh Nagar, Near, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1414048,28.6617937,"north indian, mughlai, fast food",550,Indian Rupees(Rs.),False,False,False,No,2,2.9,Orange,Average,8,India,medium,3,north indian,"['north indian', 'mughlai', 'fast food']",2.9,0.0007316627034936894,0.4062194988110481
18382113,pindiwala,1,New Delhi,"Shop 72, DLF Industrial Area, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",0.0,0.0,mughlai,500,Indian Rupees(Rs.),False,False,False,No,2,3.0,Orange,Average,4,India,medium,3,mughlai,['mughlai'],3.0,0.0003658313517468447,0.420109749405524
18241861,pipes & hipes,1,New Delhi,"Shop 29, 1st Floor, Opposite Metro Pillar 301, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1433724,28.6588206,"north indian, chinese, fast food",900,Indian Rupees(Rs.),True,False,False,No,2,3.0,Orange,Average,8,India,high,4,north indian,"['north indian', 'chinese', 'fast food']",3.0,0.0007316627034936894,0.42021949881104803
310162,sai rasoi,1,New Delhi,"Shop 1, D-1, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",0.0,0.0,"chinese, north indian",500,Indian Rupees(Rs.),False,False,False,No,2,3.1,Orange,Average,9,India,medium,3,chinese,"['chinese', 'north indian']",3.1,0.0008231205414304006,0.4342469361624291
303589,snaxpress tastes & cakes,1,New Delhi,"2/49, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1399344,28.6577012,"bakery, desserts",200,Indian Rupees(Rs.),False,False,False,No,1,2.9,Orange,Average,5,India,low,1,bakery,"['bakery', 'desserts']",2.9,0.00045728918968355586,0.406137186756905
311459,veggie adda,1,New Delhi,"8/20, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1398511,28.6590028,"north indian, fast food",400,Indian Rupees(Rs.),False,True,False,No,1,3.4,Orange,Average,25,India,medium,2,north indian,"['north indian', 'fast food']",3.4,0.0022864459484177794,0.47668593378452534
9053,c l corner,1,New Delhi,"A-12/18, Near Fun Cinema, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1399823,28.6566565,street food,100,Indian Rupees(Rs.),False,True,False,No,1,3.8,Yellow,Good,85,India,low,1,street food,['street food'],3.8,0.00777391622462045,0.534332174867386
312893,chin 10,1,New Delhi,"C-111, New Moti Nagar, Moti Nagar, New Delhi",moti nagar,"moti nagar, new delhi",77.1411461,28.6570966,"north indian, chinese",500,Indian Rupees(Rs.),False,False,False,No,2,3.5,Yellow,Good,53,India,medium,3,north indian,"['north indian', 'chinese']",3.5,0.004847265410645693,0.49145417962319365
